Year,i,Q_121221,V_121221,Q_121229,V_121229
2013,804,0.0,0.0,0.0,0.02
2013,807,0.0,0.0,0.0,0.0
2013,818,0.01,0.03,0.01,0.03
2013,826,0.2,0.39,0.08,0.26
2013,834,29.57,10.58,76.48,34.33
2013,842,0.07,0.28,0.16,0.13
2013,854,0.05,0.48,0.0,0.0
2013,858,0.0,0.0,0.0,0.0
2013,860,0.0,0.0,0.0,0.0
2013,862,0.0,0.0,0.0,0.0
2013,876,0.0,0.0,0.0,0.0
2013,882,0.0,0.0,0.02,0.33
2013,887,0.27,0.82,0.01,0.13
2013,894,0.0,0.0,0.0,0.0
2016,4,0.0,0.0,0.0,0.0
2016,8,0.0,0.0,0.0,0.0
2016,12,0.0,0.0,0.0,0.0
2016,16,0.0,0.0,0.0,0.0
2016,20,0.0,0.0,0.0,0.0
2016,24,0.0,0.0,0.0,0.0
2016,28,0.0,0.0,0.0,0.0
2016,31,0.0,0.0,0.0,0.0
2016,32,0.07,0.11,0.25,1.0
2016,36,0.3,0.22,0.28,0.44
2016,40,0.09,0.21,0.06,0.05
2016,44,0.0,0.0,0.0,0.0
2016,48,0.0,0.0,0.0,0.0
2016,50,0.0,0.0,0.0,0.0
2016,51,0.0,0.0,0.0,0.0
2016,52,0.02,0.02,0.0,0.0
2016,56,0.02,0.12,0.03,0.05
2016,60,0.0,0.0,0.0,0.0
2016,64,0.0,0.0,0.0,0.0
2016,68,0.0,0.01,0.0,0.0
2016,70,0.0,0.0,0.01,0.01
2016,72,0.0,0.0,0.0,0.0
2016,76,0.05,0.04,0.04,0.09
2016,84,0.0,0.0,0.0,0.0
2016,86,0.0,0.0,0.0,0.0
2016,90,5.05,12.53,44.1,43.67
2016,92,0.0,0.0,0.0,0.0
2016,96,0.04,0.12,0.01,1.58
2016,100,0.02,0.1,0.0,0.01
2016,104,0.2,0.04,0.0,0.0
2016,108,1.12,0.27,0.0,0.0
2016,112,0.03,0.03,0.0,0.01
2016,116,0.0,0.0,0.0,0.0
2016,120,0.0,0.0,0.0,0.0
2016,124,0.4,0.58,0.86,2.38
2016,132,0.0,0.0,0.0,0.0
2016,136,0.0,0.0,0.0,0.0
2016,140,0.0,0.0,0.0,0.0
2016,144,0.58,0.07,0.06,0.13
2016,148,0.0,0.0,0.0,0.0
2016,152,7.93,5.42,72.54,85.83
2016,156,1.1,2.25,0.11,0.32
2016,162,0.0,0.0,0.0,0.0
2016,166,0.0,0.0,0.0,0.0
2016,170,0.0,0.0,0.0,0.0
2016,174,0.0,0.0,0.0,0.0
2016,178,0.0,0.0,0.0,0.0
2016,180,0.0,0.0,0.0,0.0
2016,184,0.0,0.0,0.0,0.0
2016,188,0.0,0.0,0.0,0.0
2016,191,0.0,0.01,0.03,0.03
2016,192,0.0,0.0,0.0,0.0
2016,196,0.01,0.04,0.0,0.04
2016,203,0.02,0.02,0.0,0.01
2016,204,0.0,0.0,0.6,0.03
2016,208,0.26,0.59,0.05,0.11
2016,212,0.0,0.0,0.0,0.0
2016,214,0.0,0.0,0.0,0.0
2016,218,0.21,1.77,0.0,0.03
2016,222,0.0,0.0,0.0,0.0
2016,226,0.0,0.0,0.0,0.0
2016,231,0.0,0.0,0.0,0.0
2016,232,0.0,0.0,0.0,0.0
2016,233,0.05,0.1,0.0,0.04
2016,238,0.0,0.0,0.0,0.0
2016,242,0.0,0.0,0.01,0.31
2016,246,0.0,0.02,0.01,0.01
2016,251,0.19,0.21,0.51,0.66
2016,258,0.0,0.0,0.02,0.71
2016,260,0.0,0.0,0.0,0.0
2016,262,0.0,0.0,0.0,0.0
2016,266,0.0,0.0,0.0,0.0
2016,268,0.0,0.0,0.0,0.0
2016,270,0.0,0.0,0.0,0.0
2016,275,0.0,0.0,0.0,0.0
2016,276,0.05,0.09,0.03,0.07
2016,288,0.0,0.0,0.0,0.0
2016,292,0.0,0.0,0.0,0.0
2016,296,438.24,46.9,0.0,0.0
2016,300,0.0,0.01,0.01,0.18
2016,304,0.0,0.0,0.0,0.0
2016,308,0.0,0.0,0.0,0.0
2016,316,0.28,1.2,0.07,0.56
2016,320,0.0,0.0,0.0,0.0
2016,324,0.0,0.0,0.0,0.0
2016,328,0.0,0.0,0.0,0.0
2016,332,0.0,0.0,0.0,0.0
2016,340,0.0,0.0,0.0,0.0
2016,344,0.07,0.11,0.02,0.04
2016,348,0.0,0.0,0.01,0.01
2016,352,15.27,16.5,57.04,82.88
2016,360,47.73,13.28,27.49,12.2
2016,364,0.0,0.0,0.02,0.01
2016,368,0.0,0.0,0.0,0.0
2016,372,0.97,0.41,12.6,6.24
2016,376,0.52,1.82,0.03,2.12
2016,380,0.0,0.04,0.02,0.04
2016,384,0.0,0.0,0.0,0.0
2016,388,0.01,0.05,0.04,0.18
2016,392,0.16,0.72,0.01,0.22
2016,398,0.0,0.0,0.0,0.0
2016,400,0.0,0.0,0.01,0.19
2016,404,0.0,0.02,0.0,0.0
2016,408,0.35,2.28,4.36,8.36
2016,410,5.06,9.09,0.03,0.45
2016,414,0.0,0.0,0.0,0.0
2016,417,0.0,0.0,0.0,0.0
2016,418,0.0,0.02,0.0,0.0
2016,422,0.01,0.11,0.0,0.05
2016,426,0.0,0.0,0.0,0.0
2016,428,0.41,0.74,0.0,0.01
2016,430,0.0,0.0,0.0,0.0
2016,434,0.0,0.0,0.0,0.0
2016,440,0.21,0.24,0.2,0.24
2016,442,0.0,0.02,0.0,0.0
2016,446,0.0,0.01,0.0,0.0
2016,450,20.57,1.54,26.6,24.57
2016,454,0.0,0.0,0.0,0.0
2016,458,0.24,0.17,0.01,0.06
2016,462,0.0,0.0,0.0,0.0
2016,466,0.0,0.0,0.0,0.0
2016,470,0.0,0.0,0.0,0.01
2016,478,0.0,0.0,0.0,0.0
2016,480,0.0,0.01,0.0,0.01
2016,484,0.01,0.02,0.05,0.07
2016,490,0.11,0.19,0.06,0.23
2016,496,0.23,0.5,0.0,0.0
2016,498,0.0,0.0,0.0,0.0
2016,499,0.0,0.0,0.0,0.0
2016,500,0.0,0.0,0.0,0.0
2016,504,1.3,1.8,5.15,18.77
2016,508,0.0,0.0,0.0,0.0
2016,512,0.0,0.0,0.0,0.0
2016,516,0.0,0.0,0.0,0.0
2016,520,0.0,0.0,0.0,0.0
2016,524,0.0,0.0,0.0,0.0
2016,528,0.07,0.31,0.03,0.14
2016,531,0.0,0.0,0.0,0.0
2016,533,0.0,0.0,0.0,0.0
2016,534,0.0,0.0,0.0,0.0
2016,535,0.0,0.0,0.0,0.0
2016,540,0.0,0.0,0.0,0.02
2016,548,0.0,0.0,0.0,0.0
2016,554,0.15,0.48,0.0,0.0
2016,558,0.0,0.0,0.0,0.0
2016,562,0.0,0.0,10.02,1.89
2016,566,0.0,0.0,0.0,0.0
2016,570,0.0,0.0,0.0,0.0
2016,574,0.0,0.0,0.0,0.0
2016,579,0.27,0.17,2.52,3.53
2016,580,0.0,0.0,0.0,0.0
2016,583,0.0,0.0,0.0,0.0
2016,584,0.0,0.0,0.0,0.0
2016,585,0.0,0.0,0.0,0.0
2016,586,0.0,0.0,0.0,0.0
2016,591,0.0,0.0,0.2,0.27
2016,598,0.05,0.17,0.0,0.0
2016,600,0.0,0.0,0.0,0.0
2016,604,0.09,0.08,34.44,22.67
2016,608,1.61,3.97,4.61,9.62
2016,612,0.0,0.0,0.0,0.0
2016,616,0.07,0.07,0.01,0.0
2016,620,0.06,0.41,1.77,3.24
2016,624,0.0,0.0,0.0,0.0
2016,626,0.0,0.0,0.0,0.0
2016,634,0.0,0.0,0.0,0.0
2016,642,0.01,0.02,0.0,0.01
2016,643,0.04,0.13,0.21,0.01
2016,646,0.0,0.0,0.0,0.0
2016,652,0.0,0.0,0.0,0.0
2016,654,0.0,0.0,0.0,0.0
2016,659,0.0,0.0,0.0,0.0
2016,660,0.0,0.0,0.0,0.0
2016,662,0.02,0.06,7.06,1.74
2016,666,0.0,0.0,0.0,0.0
2016,670,0.0,0.0,0.0,0.0
2016,674,0.0,0.0,0.0,0.0
2016,678,0.0,0.0,0.0,0.0
2016,682,0.0,0.0,0.0,0.0
2016,686,0.0,0.0,0.66,1.38
2016,688,0.0,0.0,0.0,0.01
2016,690,0.0,0.0,0.0,0.0
2016,694,0.0,0.0,0.0,0.0
2016,699,0.02,0.13,0.03,0.51
2016,702,0.04,0.11,0.0,0.03
2016,703,0.01,0.02,0.23,0.02
2016,704,0.06,0.1,0.17,0.23
2016,705,0.01,0.07,0.0,0.07
2016,706,0.0,0.0,0.0,0.0
2016,710,1.08,0.41,0.39,0.89
2016,716,0.0,0.0,0.0,0.0
2016,724,0.31,0.61,0.2,0.45
2016,728,0.0,0.0,0.0,0.0
2016,729,0.0,0.0,0.0,0.0
2016,740,0.0,0.0,0.0,0.0
2016,748,0.0,0.0,0.0,0.0
2016,752,0.04,0.16,0.0,0.06
2016,757,0.01,0.02,0.0,0.03
2016,760,0.0,0.0,0.0,0.02
2016,762,0.0,0.0,0.0,0.0
2016,764,0.15,0.33,0.04,0.17
2016,768,0.0,0.0,0.0,0.0
2016,772,0.0,0.0,0.0,0.0
2016,776,102.67,44.35,0.0,0.0
2016,780,0.02,0.03,0.01,0.01
2016,784,0.01,0.03,0.0,0.0
2016,788,0.0,0.05,0.25,0.97
2016,792,0.0,0.0,0.0,0.0
2016,795,0.0,0.0,0.0,0.0
2016,796,0.0,0.0,0.0,0.0
2016,798,0.0,0.0,0.0,0.0
2016,800,0.0,0.0,0.0,0.0
2016,804,0.0,0.0,0.02,0.06
2016,807,0.0,0.0,0.0,0.0
2016,818,0.03,0.08,0.0,0.0
2016,826,0.38,0.53,0.11,0.38
2016,834,1.05,0.24,98.34,53.68
2016,842,0.06,0.21,0.01,0.11
2016,854,0.02,0.24,0.0,0.01
2016,858,0.0,0.0,0.0,0.0
2016,860,0.0,0.0,0.0,0.0
2016,862,0.0,0.0,0.0,0.0
2016,876,0.0,0.0,0.0,0.0
2016,882,0.0,0.0,0.0,0.0
2016,887,0.0,0.0,0.0,0.0
2016,894,0.0,0.0,0.0,0.0
2015,4,0.0,0.0,0.0,0.0
2015,8,0.0,0.0,0.0,0.0
2015,12,0.0,0.0,0.0,0.0
2015,16,0.0,0.0,0.0,0.0
2015,20,0.0,0.0,0.0,0.0
2015,24,0.0,0.0,0.01,0.02
2015,28,0.0,0.0,0.0,0.0
2015,31,0.0,0.0,0.0,0.0
2015,32,0.05,0.09,0.12,0.85
2015,36,0.18,0.19,0.19,0.33
2015,40,0.07,0.1,0.04,0.07
2015,44,0.0,0.0,0.0,0.0
2015,48,0.0,0.0,0.0,0.0
2015,50,0.0,0.0,0.0,0.0
2015,51,0.0,0.0,0.0,0.0
2015,52,0.0,0.0,0.0,0.0
2015,56,0.01,0.07,0.03,0.05
2015,60,0.0,0.0,0.0,0.0
2015,64,0.0,0.0,0.0,0.0
2015,68,0.0,0.0,0.0,0.0
2015,70,0.0,0.0,0.0,0.0
2015,72,0.0,0.0,0.0,0.0
2015,76,0.04,0.04,0.05,0.13
2015,84,0.0,0.0,0.0,0.0
2015,86,0.0,0.0,0.0,0.0
2015,90,9.86,2.63,38.34,38.81
2015,92,0.0,0.0,0.0,0.0
2015,96,0.01,0.03,0.0,0.0
2015,100,0.01,0.09,0.0,0.0
2015,104,0.01,0.0,0.02,0.07
2015,108,0.32,0.09,0.0,0.0
2015,112,0.03,0.06,0.02,0.03
2015,116,0.0,0.0,0.0,0.0
2015,120,0.0,0.01,0.0,0.02
2015,124,0.32,0.46,1.2,2.47
2015,132,0.0,0.0,0.0,0.0
2015,136,0.0,0.0,0.0,0.0
2015,140,0.0,0.0,0.0,0.0
2015,144,0.52,0.2,0.12,0.04
2015,148,0.0,0.0,0.0,0.0
2015,152,7.78,7.97,70.93,81.32
2015,156,0.77,2.11,0.08,0.23
2015,162,0.0,0.0,0.0,0.0
2015,166,0.0,0.0,0.0,0.0
2015,170,0.0,0.01,0.0,0.02
2015,174,0.0,0.0,0.0,0.0
2015,178,0.0,0.0,0.0,0.0
2015,180,0.0,0.0,0.0,0.0
2015,184,0.0,0.0,0.0,0.0
2015,188,0.0,0.04,0.0,0.0
2015,191,0.0,0.02,0.0,0.0
2015,192,0.0,0.0,0.02,0.08
2015,196,0.01,0.01,0.0,0.03
2015,203,0.0,0.02,0.0,0.0
2015,204,0.0,0.0,0.0,0.0
2015,208,0.21,0.65,0.12,0.17
2015,212,0.0,0.0,0.0,0.0
2015,214,0.0,0.0,0.0,0.0
2015,218,0.05,0.57,0.01,0.22
2015,222,0.0,0.0,0.0,0.0
2015,226,0.0,0.0,0.0,0.0
2015,231,0.0,0.0,0.0,0.02
2015,232,0.0,0.0,0.0,0.0
2015,233,0.12,0.21,0.02,0.53
2015,238,0.0,0.0,0.0,0.0
2015,242,0.0,0.0,3.08,1.97
2015,246,0.0,0.0,0.01,0.01
2015,251,0.15,0.26,0.31,0.39
2015,258,0.0,0.01,0.01,0.0
2015,260,0.0,0.0,0.0,0.0
2015,262,0.0,0.0,0.0,0.0
2015,266,0.0,0.0,0.0,0.0
2015,268,0.0,0.0,0.0,0.0
2015,270,0.0,0.0,0.0,0.0
2015,275,0.0,0.0,0.0,0.0
2015,276,0.04,0.14,0.01,0.04
2015,288,0.0,0.0,0.0,0.0
2015,292,0.0,0.0,0.0,0.0
2015,296,12.54,6.75,0.0,0.0
2015,300,0.0,0.01,0.03,0.39
2015,304,0.0,0.0,0.0,0.0
2015,308,0.0,0.0,0.0,0.0
2015,316,0.17,1.66,0.0,0.0
2015,320,0.01,0.01,0.0,0.0
2015,324,0.0,0.0,0.0,0.0
2015,328,0.0,0.0,0.0,0.0
2015,332,0.0,0.0,0.0,0.0
2015,340,0.0,0.0,0.0,0.0
2015,344,0.1,0.15,0.05,0.11
2015,348,0.01,0.01,0.02,0.04
2015,352,7.85,8.95,34.77,49.29
2015,360,57.84,18.95,18.98,12.16
2015,364,0.01,0.01,0.07,0.02
2015,368,0.0,0.0,0.0,0.0
2015,372,1.02,0.46,21.94,9.12
2015,376,0.48,1.87,0.01,2.08
2015,380,0.0,0.01,0.01,0.02
2015,384,0.0,0.0,0.0,0.0
2015,388,0.02,0.02,0.01,0.07
2015,392,0.14,0.65,0.01,0.17
2015,398,0.0,0.0,0.0,0.0
2015,400,0.08,0.15,0.0,0.01
2015,404,0.0,0.01,0.0,0.0
2015,408,1.45,1.91,11.88,3.5
2015,410,2.68,6.67,0.06,0.54
2015,414,0.0,0.0,0.0,0.0
2015,417,0.0,0.0,0.0,0.0
2015,418,0.0,0.01,0.0,0.0
2015,422,0.02,0.19,0.0,0.0
2015,426,0.0,0.0,0.02,0.01
2015,428,0.3,0.43,0.0,0.0
2015,430,0.0,0.0,0.0,0.0
2015,434,0.0,0.0,0.0,0.0
2015,440,0.16,0.19,0.14,0.2
2015,442,0.0,0.02,0.02,0.0
2015,446,0.0,0.0,0.0,0.0
2015,450,14.06,3.41,16.92,21.48
2015,454,0.0,0.0,0.0,0.0
2015,458,0.58,0.22,0.03,0.09
2015,462,0.0,0.0,0.0,0.0
2015,466,0.0,0.0,0.0,0.0
2015,470,0.0,0.0,0.0,0.0
2015,478,0.0,0.0,0.0,0.0
2015,480,0.01,0.02,0.0,0.0
2015,484,0.01,0.03,0.07,0.11
2015,490,0.06,0.33,0.02,0.2
2015,496,0.0,0.0,0.0,0.0
2015,498,0.0,0.0,0.0,0.0
2015,499,0.0,0.0,0.0,0.0
2015,500,0.0,0.0,0.0,0.0
2015,504,0.97,1.2,5.42,12.73
2015,508,0.0,0.0,0.0,0.0
2015,512,0.0,0.0,0.0,0.0
2015,516,0.0,0.0,0.0,0.0
2015,520,0.0,0.0,0.0,0.0
2015,524,0.0,0.0,0.0,0.0
2015,528,0.07,0.28,0.03,0.12
2015,531,0.0,0.0,0.0,0.0
2015,533,0.0,0.0,0.0,0.0
2015,534,0.0,0.0,0.0,0.0
2015,535,0.0,0.0,0.0,0.0
2015,540,0.0,0.0,0.0,0.0
2015,548,0.0,0.0,0.0,0.0
2015,554,0.16,0.99,0.02,0.05
2015,558,0.0,0.01,0.0,0.0
2015,562,0.0,0.0,1.32,0.26
2015,566,0.0,0.0,0.0,0.0
2015,570,0.0,0.0,0.0,0.0
2015,574,0.0,0.0,0.0,0.0
2015,579,0.01,0.06,1.56,2.22
2015,580,0.0,0.0,0.0,0.0
2015,583,0.0,0.0,0.0,0.0
2015,584,0.0,0.0,0.0,0.0
2015,585,0.0,0.0,0.0,0.0
2015,586,0.0,0.0,0.01,0.01
2015,591,0.15,0.06,0.37,0.42
2015,598,1.93,0.63,0.0,0.0
2015,600,0.0,0.0,0.0,0.0
2015,604,0.12,0.2,47.72,28.33
2015,608,4.55,3.79,9.69,17.96
2015,612,0.0,0.0,0.0,0.0
2015,616,0.0,0.01,0.04,0.04
2015,620,0.07,0.43,1.01,1.66
2015,624,0.0,0.0,0.0,0.0
2015,626,0.0,0.0,5.71,2.2
2015,634,0.0,0.0,0.0,0.0
2015,642,0.01,0.01,0.0,0.01
2015,643,0.02,0.08,0.16,0.01
2015,646,0.0,0.0,0.0,0.0
2015,652,0.0,0.0,0.0,0.0
2015,654,0.0,0.0,0.0,0.0
2015,659,0.0,0.0,0.0,0.0
2015,660,0.0,0.0,0.0,0.0
2015,662,0.13,0.89,0.11,1.95
2015,666,0.0,0.0,0.0,0.0
2015,670,0.0,0.0,0.0,0.0
2015,674,0.0,0.0,0.0,0.0
2015,678,0.0,0.0,0.0,0.0
2015,682,0.0,0.0,0.0,0.0
2015,686,0.12,0.08,0.0,0.16
2015,688,0.01,0.01,0.0,0.0
2015,690,0.0,0.0,0.0,0.0
2015,694,0.0,0.0,0.0,0.0
2015,699,0.02,0.3,0.07,0.7
2015,702,0.01,0.07,0.0,0.02
2015,703,0.01,0.01,0.09,0.01
2015,704,0.1,0.23,0.42,0.34
2015,705,0.0,0.06,0.01,0.41
2015,706,0.0,0.0,0.0,0.0
2015,710,0.42,0.23,0.37,0.67
2015,716,0.0,0.0,0.0,0.0
2015,724,0.32,1.15,0.27,0.36
2015,728,0.0,0.0,0.0,0.0
2015,729,0.0,0.0,0.0,0.0
2015,740,0.0,0.0,0.0,0.0
2015,748,0.0,0.0,0.0,0.0
2015,752,0.02,0.1,0.01,0.02
2015,757,0.0,0.01,0.0,0.02
2015,760,0.0,0.0,0.0,0.0
2015,762,0.0,0.0,0.0,0.0
2015,764,0.17,0.44,0.04,0.13
2015,768,0.0,0.0,0.01,0.0
2015,772,0.0,0.0,0.0,0.0
2015,776,413.58,250.47,0.06,0.42
2015,780,0.0,0.01,0.0,0.0
2015,784,0.08,0.06,0.0,0.0
2015,788,0.0,0.0,0.05,0.1
2015,792,0.0,0.0,0.01,0.02
2015,795,0.0,0.0,0.0,0.0
2015,796,0.0,0.0,0.0,0.0
2015,798,0.0,0.0,0.0,0.0
2015,800,0.01,0.02,0.0,0.0
2015,804,0.0,0.0,0.02,0.05
2015,807,0.0,0.0,0.0,0.0
2015,818,0.0,0.0,0.02,0.03
2015,826,0.25,0.44,0.16,0.43
2015,834,9.29,11.18,85.65,48.51
2015,842,0.05,0.21,0.01,0.14
2015,854,0.01,0.11,0.0,0.0
2015,858,0.0,0.0,0.0,0.0
2015,860,0.0,0.0,0.0,0.0
2015,862,0.0,0.0,0.0,0.0
2015,876,0.0,0.0,0.0,0.0
2015,882,0.0,0.0,0.0,0.0
2015,887,0.0,0.0,0.0,0.0
2015,894,0.0,0.0,0.0,0.0
2020,4,0.0,0.0,0.0,0.0
2020,8,0.0,0.0,0.0,0.0
2020,12,0.0,0.0,0.0,0.0
2020,16,0.0,0.0,0.0,0.0
2020,20,0.0,0.0,0.0,0.0
2020,24,0.0,0.0,0.0,0.0
2020,28,0.01,0.01,0.0,0.0
2020,31,0.0,0.0,0.0,0.0
2020,32,0.04,0.06,0.02,0.07
2020,36,0.24,0.2,0.15,0.25
2020,40,0.02,0.08,0.02,0.05
2020,44,0.0,0.0,0.0,0.32
2020,48,0.01,0.0,0.0,0.0
2020,50,0.0,0.0,0.0,0.0
2020,51,0.0,0.0,0.0,0.0
2020,52,0.0,0.0,0.0,0.0
2020,56,0.02,0.09,0.12,0.19
2020,60,0.0,0.0,0.0,0.0
2020,64,0.0,0.0,0.0,0.0
2020,68,0.0,0.0,0.0,0.0
2020,70,0.0,0.0,0.0,0.0
2020,72,0.0,0.0,0.0,0.0
2020,76,0.04,0.04,2.61,0.7
2020,84,0.02,0.07,0.02,0.13
2020,86,0.0,0.0,0.0,0.0
2020,90,0.0,0.0,17.41,4.35
2020,92,0.0,0.0,0.0,0.0
2020,96,0.16,0.18,0.02,3.41
2020,100,0.09,0.15,0.02,0.05
2020,104,4.29,0.83,0.01,0.04
2020,108,0.0,0.0,0.0,0.0
2020,112,0.23,0.22,0.0,0.02
2020,116,0.0,0.0,0.0,0.0
2020,120,0.0,0.0,0.0,0.0
2020,124,0.25,0.74,1.46,2.29
2020,132,0.0,0.0,0.0,0.0
2020,136,0.0,0.04,0.03,0.09
2020,140,0.0,0.0,0.0,0.0
2020,144,0.22,0.11,0.57,0.28
2020,148,0.0,0.0,0.0,0.0
2020,152,3.03,2.65,60.72,66.8
2020,156,0.81,1.5,0.06,0.18
2020,162,0.0,0.0,0.0,0.0
2020,166,0.0,0.0,0.0,0.0
2020,170,0.0,0.0,0.0,0.0
2020,174,0.0,0.0,0.0,0.0
2020,178,0.0,0.0,0.0,0.0
2020,180,0.0,0.0,0.0,0.0
2020,184,0.0,0.0,0.0,0.0
2020,188,0.0,0.0,0.0,0.0
2020,191,0.01,0.06,0.02,0.08
2020,192,0.0,0.0,0.0,0.0
2020,196,0.01,0.05,0.01,0.5
2020,203,0.02,0.04,0.01,0.07
2020,204,0.0,0.0,0.0,0.0
2020,208,0.36,0.96,0.12,0.91
2020,212,0.0,0.0,0.0,0.0
2020,214,0.0,0.0,0.0,0.0
2020,218,0.12,1.13,0.0,0.03
2020,222,0.0,0.0,0.0,0.0
2020,226,0.0,0.0,0.0,0.0
2020,231,0.0,0.0,0.0,0.02
2020,232,0.0,0.0,0.0,0.0
2020,233,0.01,0.16,0.01,0.06
2020,238,0.0,0.0,0.0,0.0
2020,242,0.0,0.0,0.0,0.0
2020,246,0.0,0.01,0.01,0.02
2020,251,0.13,0.21,1.6,0.88
2020,258,0.0,0.0,0.0,0.0
2020,260,0.0,0.0,0.0,0.0
2020,262,0.0,0.0,0.0,0.0
2020,266,0.0,0.0,0.0,0.0
2020,268,0.0,0.0,0.0,0.0
2020,270,0.0,0.0,0.0,0.0
2020,275,0.0,0.0,0.0,0.0
2020,276,0.02,0.1,0.04,0.12
2020,288,0.0,0.0,0.0,0.0
2020,292,0.0,0.0,0.0,0.32
2020,296,0.0,0.0,0.0,0.0
2020,300,0.01,0.04,0.07,0.26
2020,304,0.03,0.02,0.0,0.01
2020,308,0.88,49.71,0.22,11.36
2020,316,0.0,0.0,0.01,0.05
2020,320,0.0,0.0,0.0,0.0
2020,324,0.0,0.0,0.0,0.0
2020,328,0.0,0.0,0.0,0.0
2020,332,0.0,0.0,0.0,0.0
2020,340,0.0,0.0,0.01,0.96
2020,344,0.02,0.07,0.0,0.01
2020,348,0.0,0.0,0.0,0.05
2020,352,11.4,12.76,51.86,89.7
2020,360,57.42,20.23,7.52,5.28
2020,364,0.05,0.02,0.28,0.31
2020,368,0.0,0.0,0.0,0.0
2020,372,0.48,0.37,19.26,9.56
2020,376,0.31,1.77,1.52,1.85
2020,380,0.01,0.06,0.12,0.19
2020,384,0.0,0.0,0.0,0.0
2020,388,0.46,0.91,0.01,0.44
2020,392,0.12,0.69,0.02,0.17
2020,398,0.05,0.06,0.0,0.0
2020,400,0.0,0.0,0.0,0.0
2020,404,0.0,0.03,0.0,0.0
2020,408,0.13,1.4,0.0,0.3
2020,410,3.46,9.83,0.03,0.39
2020,414,0.0,0.0,0.0,0.0
2020,417,0.0,0.0,0.0,0.0
2020,418,20.68,1.16,0.0,0.0
2020,422,0.0,0.01,0.0,0.0
2020,426,0.0,0.0,0.0,0.0
2020,428,0.27,0.37,0.05,0.05
2020,430,0.0,0.0,0.0,0.0
2020,434,0.0,0.0,0.0,0.0
2020,440,0.24,0.21,0.25,0.46
2020,442,0.04,1.48,0.0,0.01
2020,446,0.0,0.0,0.0,0.0
2020,450,16.61,4.05,39.68,54.2
2020,454,0.0,0.0,0.0,0.0
2020,458,0.35,0.26,0.07,0.3
2020,462,0.0,0.0,0.0,0.0
2020,466,0.0,0.0,0.0,0.0
2020,470,0.02,0.16,0.01,0.02
2020,478,0.0,0.0,0.0,0.0
2020,480,0.0,0.0,0.0,0.0
2020,484,0.01,0.01,0.08,0.12
2020,490,0.02,0.13,0.01,0.09
2020,496,0.0,0.0,0.0,0.0
2020,498,0.05,0.38,0.0,0.0
2020,499,0.0,0.0,0.0,0.0
2020,500,0.0,0.0,0.0,0.0
2020,504,0.79,0.83,3.37,11.74
2020,508,0.0,0.0,0.0,0.0
2020,512,0.0,0.0,0.0,0.0
2020,516,0.0,0.0,0.71,0.54
2020,520,0.0,0.0,0.0,0.0
2020,524,0.0,0.0,0.0,0.0
2020,528,0.06,0.23,0.06,0.39
2020,531,0.0,0.0,0.0,0.0
2020,533,0.0,0.0,0.0,0.0
2020,534,0.0,0.0,1.18,3.64
2020,535,0.0,0.0,0.0,0.0
2020,540,0.0,0.0,0.0,0.0
2020,548,0.0,0.0,0.0,0.0
2020,554,0.0,0.1,0.04,0.78
2020,558,0.0,0.0,0.0,0.0
2020,562,0.0,0.0,0.3,0.05
2020,566,0.0,0.0,0.0,0.0
2020,570,0.0,0.0,0.0,0.0
2020,574,0.0,0.0,0.0,0.0
2020,579,0.43,0.25,6.39,5.59
2020,580,0.0,0.0,0.0,0.0
2020,583,0.0,0.0,0.0,0.0
2020,584,0.0,0.0,0.0,0.0
2020,585,0.0,0.0,0.0,0.0
2020,586,0.0,0.0,0.0,0.0
2020,591,0.04,0.01,0.15,0.16
2020,598,0.0,0.0,0.0,0.0
2020,600,0.0,0.0,0.0,0.0
2020,604,0.28,0.11,47.99,29.11
2020,608,5.38,8.37,6.08,12.06
2020,612,0.0,0.0,0.0,0.0
2020,616,0.04,0.09,0.0,0.02
2020,620,0.19,0.76,0.52,1.59
2020,624,0.0,0.0,0.0,0.0
2020,626,57.51,9.61,0.0,0.0
2020,634,0.0,0.0,0.0,0.0
2020,642,0.0,0.0,0.03,0.02
2020,643,0.05,0.1,0.03,0.02
2020,646,0.0,0.0,0.0,0.0
2020,652,0.0,0.0,0.0,0.0
2020,654,0.0,0.0,0.0,0.0
2020,659,0.0,0.0,0.0,0.0
2020,660,0.0,0.0,0.0,0.0
2020,662,86.3,466.51,2.49,9.67
2020,666,0.0,0.0,0.0,0.0
2020,670,0.49,3.86,0.43,8.39
2020,674,0.0,0.0,0.0,0.0
